year,region,occ_code,occ_title,employment_level,wage_hourly_mean,wage_annual_mean,wage_hourly_median,wage_annual_median,wage_annual_pct10,wage_annual_pct90
2023,FL,47-5023,"Earth Drillers, Except Oil and Gas",1110.0,26.32,54740.0,23.58,49050.0,43750.0,78870.0
2023,FL,47-5032,"Explosives Workers, Ordnance Handling Experts, and Blasters",110.0,36.05,74980.0,38.33,79730.0,60190.0,82410.0
2023,FL,47-5041,Continuous Mining Machine Operators,140.0,21.98,45710.0,21.64,45010.0,28750.0,65040.0
2023,FL,47-5044,"Loading and Moving Machine Operators, Underground Mining",120.0,20.29,42190.0,18.95,39410.0,37400.0,50000.0
2023,FL,47-5071,"Roustabouts, Oil and Gas",110.0,24.55,51060.0,22.6,47000.0,36010.0,64360.0
2023,FL,47-5081,Helpers--Extraction Workers,280.0,18.15,37740.0,17.84,37110.0,31940.0,47840.0
2023,FL,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",38600.0,34.45,71660.0,31.5,65520.0,44530.0,104770.0
2023,FL,49-2011,"Computer, Automated Teller, and Office Machine Repairers",5880.0,21.8,45350.0,19.71,41000.0,33770.0,62900.0
2023,FL,49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",750.0,30.5,63440.0,29.48,61310.0,46270.0,83980.0
2023,FL,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",12010.0,29.57,61510.0,28.72,59730.0,38600.0,89000.0
2023,FL,49-2091,Avionics Technicians,1880.0,35.14,73100.0,34.95,72700.0,49670.0,101860.0
2023,FL,49-2092,"Electric Motor, Power Tool, and Related Repairers",1160.0,23.36,48580.0,22.76,47330.0,35880.0,62580.0
2023,FL,49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",260.0,30.83,64120.0,32.57,67740.0,44700.0,75080.0
2023,FL,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",3860.0,28.45,59170.0,28.13,58510.0,38100.0,79350.0
2023,FL,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",1000.0,35.95,74770.0,31.98,66510.0,44160.0,104100.0
2023,FL,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",540.0,21.44,44600.0,21.8,45340.0,28410.0,59960.0
2023,FL,49-2097,Audiovisual Equipment Installers and Repairers,2330.0,20.94,43550.0,20.25,42110.0,29450.0,55730.0
2023,FL,49-2098,Security and Fire Alarm Systems Installers,8710.0,25.51,53070.0,24.45,50850.0,35690.0,71390.0
2023,FL,49-3011,Aircraft Mechanics and Service Technicians,14010.0,33.79,70290.0,30.94,64340.0,39780.0,111160.0
2023,FL,49-3021,Automotive Body and Related Repairers,7730.0,26.52,55170.0,23.5,48880.0,35050.0,81660.0
2023,FL,49-3022,Automotive Glass Installers and Repairers,1960.0,22.66,47120.0,22.94,47720.0,28200.0,63190.0
2023,FL,49-3023,Automotive Service Technicians and Mechanics,46210.0,23.81,49530.0,22.02,45790.0,29620.0,76840.0
2023,FL,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,11710.0,27.35,56900.0,26.78,55690.0,37720.0,77430.0
2023,FL,49-3041,Farm Equipment Mechanics and Service Technicians,820.0,21.62,44970.0,21.45,44620.0,31560.0,57630.0
2023,FL,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",9100.0,29.5,61350.0,29.43,61210.0,39940.0,80590.0
2023,FL,49-3043,Rail Car Repairers,380.0,26.19,54480.0,30.07,62550.0,37420.0,62810.0
2023,FL,49-3051,Motorboat Mechanics and Service Technicians,4290.0,26.17,54440.0,24.27,50480.0,36690.0,76770.0
2023,FL,49-3052,Motorcycle Mechanics,790.0,24.66,51290.0,22.5,46800.0,32100.0,71710.0
2023,FL,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,3970.0,20.61,42860.0,19.86,41320.0,30050.0,55570.0
2023,FL,49-3091,Bicycle Repairers,630.0,19.04,39610.0,18.34,38150.0,28060.0,46650.0
2023,FL,49-3092,Recreational Vehicle Service Technicians,1910.0,23.84,49590.0,22.61,47030.0,24550.0,77380.0
2023,FL,49-3093,Tire Repairers and Changers,5670.0,16.48,34270.0,16.14,33570.0,27950.0,42870.0
2023,FL,49-9011,Mechanical Door Repairers,1760.0,25.11,52220.0,23.85,49620.0,36360.0,69370.0
2023,FL,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",1810.0,26.21,54510.0,23.43,48720.0,33910.0,83090.0
2023,FL,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",37370.0,25.11,52220.0,23.66,49210.0,35810.0,70110.0
2023,FL,49-9031,Home Appliance Repairers,3040.0,22.92,47670.0,22.97,47770.0,31120.0,61570.0
2023,FL,49-9041,Industrial Machinery Mechanics,15050.0,28.16,58560.0,27.71,57650.0,39060.0,79260.0
2023,FL,49-9043,"Maintenance Workers, Machinery",2720.0,27.29,56750.0,26.68,55500.0,36780.0,86000.0
2023,FL,49-9044,Millwrights,960.0,27.78,57780.0,28.11,58480.0,45210.0,71500.0
2023,FL,49-9051,Electrical Power-Line Installers and Repairers,6360.0,37.47,77950.0,38.8,80710.0,43870.0,104310.0
2023,FL,49-9052,Telecommunications Line Installers and Repairers,7460.0,26.72,55580.0,24.2,50340.0,37430.0,76920.0
2023,FL,49-9061,Camera and Photographic Equipment Repairers,,22.36,46510.0,21.57,44860.0,41590.0,49870.0
2023,FL,49-9062,Medical Equipment Repairers,4560.0,28.49,59270.0,23.75,49400.0,35920.0,99850.0
2023,FL,49-9063,Musical Instrument Repairers and Tuners,210.0,20.45,42540.0,17.76,36940.0,28210.0,62840.0
2023,FL,49-9064,Watch and Clock Repairers,490.0,25.27,52570.0,29.07,60460.0,27850.0,75900.0
2023,FL,49-9069,"Precision Instrument and Equipment Repairers, All Other",470.0,29.77,61920.0,29.36,61060.0,40050.0,82410.0
2023,FL,49-9071,"Maintenance and Repair Workers, General",102700.0,21.14,43960.0,19.13,39800.0,29790.0,61600.0
2023,FL,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",2500.0,21.71,45160.0,22.44,46670.0,28530.0,57040.0
2023,FL,49-9092,Commercial Divers,330.0,27.18,56540.0,24.94,51870.0,44660.0,78270.0
2023,FL,49-9094,Locksmiths and Safe Repairers,1180.0,21.51,44740.0,19.99,41570.0,28090.0,62880.0
2023,FL,49-9095,Manufactured Building and Mobile Home Installers,130.0,16.84,35020.0,16.37,34050.0,30330.0,37790.0
2023,FL,49-9096,Riggers,1030.0,24.66,51290.0,23.02,47890.0,35530.0,73880.0
2023,FL,49-9097,Signal and Track Switch Repairers,260.0,30.73,63920.0,30.54,63510.0,46050.0,75130.0
2023,FL,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",6610.0,17.68,36770.0,17.59,36590.0,28960.0,44960.0
2023,FL,49-9099,"Installation, Maintenance, and Repair Workers, All Other",17560.0,20.7,43050.0,18.58,38640.0,30240.0,60520.0
2023,FL,51-1011,First-Line Supervisors of Production and Operating Workers,24940.0,31.7,65930.0,29.05,60420.0,39590.0,100010.0
2023,FL,51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",1080.0,25.82,53710.0,25.25,52510.0,36530.0,66600.0
2023,FL,51-2021,"Coil Winders, Tapers, and Finishers",180.0,23.52,48930.0,23.26,48370.0,36540.0,62710.0
2023,FL,51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",7520.0,19.47,40500.0,18.33,38130.0,28910.0,54460.0
2023,FL,51-2031,Engine and Other Machine Assemblers,840.0,22.11,45980.0,20.48,42600.0,35510.0,66570.0
2023,FL,51-2041,Structural Metal Fabricators and Fitters,2150.0,23.08,48010.0,22.66,47140.0,34320.0,64210.0
2023,FL,51-2051,Fiberglass Laminators and Fabricators,3840.0,19.12,39780.0,18.32,38100.0,31120.0,48310.0
2023,FL,51-2090,Miscellaneous Assemblers and Fabricators,47450.0,18.08,37600.0,17.51,36420.0,28050.0,48530.0
2023,FL,51-3011,Bakers,16460.0,16.44,34190.0,15.27,31760.0,26820.0,43420.0
2023,FL,51-3021,Butchers and Meat Cutters,10440.0,18.85,39210.0,18.51,38490.0,26120.0,47610.0
2023,FL,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",2380.0,18.54,38570.0,17.95,37340.0,28080.0,47570.0
2023,FL,51-3023,Slaughterers and Meat Packers,840.0,14.7,30580.0,14.76,30690.0,28130.0,36200.0
2023,FL,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",350.0,16.82,34980.0,16.58,34480.0,27640.0,48590.0
2023,FL,51-3092,Food Batchmakers,4740.0,17.0,35350.0,15.96,33190.0,23430.0,48140.0
2023,FL,51-3093,Food Cooking Machine Operators and Tenders,820.0,16.47,34250.0,16.14,33580.0,26190.0,45000.0
2023,FL,51-3099,"Food Processing Workers, All Other",1260.0,16.47,34250.0,16.82,34980.0,25250.0,40980.0
2023,FL,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",1510.0,19.9,41400.0,19.05,39630.0,28550.0,55340.0
2023,FL,51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",240.0,16.69,34720.0,16.27,33830.0,24350.0,44060.0
2023,FL,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",380.0,22.26,46290.0,20.56,42770.0,33590.0,63870.0
2023,FL,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",2430.0,19.22,39980.0,18.47,38420.0,29720.0,49450.0
2023,FL,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",1260.0,18.76,39020.0,18.01,37470.0,31100.0,48780.0
2023,FL,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",390.0,21.11,43900.0,20.13,41860.0,32980.0,53800.0
2023,FL,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",500.0,21.23,44160.0,20.28,42170.0,34390.0,53600.0
2023,FL,51-4041,Machinists,7670.0,24.18,50290.0,23.22,48300.0,34020.0,68940.0
2023,FL,51-4051,Metal-Refining Furnace Operators and Tenders,310.0,24.96,51910.0,25.5,53040.0,35670.0,62180.0
2023,FL,51-4061,"Model Makers, Metal and Plastic",70.0,32.31,67200.0,30.73,63920.0,46790.0,101360.0
2023,FL,51-4071,Foundry Mold and Coremakers,150.0,20.51,42650.0,17.33,36050.0,30000.0,62800.0
2023,FL,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",2300.0,19.85,41280.0,18.46,38390.0,30630.0,56100.0
2023,FL,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",4000.0,19.11,39750.0,18.41,38290.0,33750.0,48150.0
2023,FL,51-4111,Tool and Die Makers,660.0,28.76,59820.0,29.05,60420.0,40640.0,78790.0
2023,FL,51-4121,"Welders, Cutters, Solderers, and Brazers",15120.0,23.68,49250.0,22.92,47680.0,35710.0,64600.0
2023,FL,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",,19.15,39830.0,17.65,36710.0,33490.0,54150.0
2023,FL,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",120.0,22.1,45980.0,21.28,44270.0,27040.0,64850.0
2023,FL,51-4192,"Layout Workers, Metal and Plastic",180.0,25.62,53280.0,26.97,56090.0,37050.0,73710.0
2023,FL,51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",450.0,20.55,42750.0,19.21,39950.0,31150.0,57600.0
2023,FL,51-4194,"Tool Grinders, Filers, and Sharpeners",110.0,19.63,40820.0,18.77,39050.0,33220.0,52070.0
2023,FL,51-4199,"Metal Workers and Plastic Workers, All Other",760.0,19.52,40590.0,18.55,38570.0,31050.0,52040.0
2023,FL,51-5111,Prepress Technicians and Workers,970.0,22.18,46130.0,22.24,46270.0,31860.0,63330.0
2023,FL,51-5112,Printing Press Operators,7810.0,19.31,40160.0,17.84,37110.0,27880.0,58840.0
2023,FL,51-5113,Print Binding and Finishing Workers,1960.0,19.07,39660.0,17.84,37110.0,28090.0,53060.0
2023,FL,51-6011,Laundry and Dry-Cleaning Workers,14940.0,14.23,29600.0,13.83,28770.0,23740.0,35760.0
2023,FL,51-6021,"Pressers, Textile, Garment, and Related Materials",1470.0,14.44,30040.0,14.32,29780.0,25810.0,34520.0
2023,FL,51-6031,Sewing Machine Operators,5860.0,15.62,32490.0,14.65,30480.0,23900.0,42950.0
2023,FL,51-6041,Shoe and Leather Workers and Repairers,640.0,16.54,34400.0,15.4,32020.0,24830.0,45710.0
2023,FL,51-6051,"Sewers, Hand",340.0,16.22,33750.0,13.38,27820.0,25580.0,44940.0
2023,FL,51-6052,"Tailors, Dressmakers, and Custom Sewers",1200.0,16.81,34960.0,16.34,33990.0,28100.0,40990.0
2023,FL,51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",410.0,17.21,35810.0,16.77,34890.0,26870.0,46540.0
2023,FL,51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",220.0,16.17,33640.0,16.17,33630.0,28980.0,38540.0
2023,FL,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",170.0,26.51,55130.0,29.41,61160.0,38490.0,65210.0
2023,FL,51-6093,Upholsterers,1200.0,19.13,39800.0,18.04,37530.0,28220.0,53250.0
2023,FL,51-6099,"Textile, Apparel, and Furnishings Workers, All Other",600.0,17.43,36250.0,15.94,33150.0,27120.0,47690.0
2023,FL,51-7011,Cabinetmakers and Bench Carpenters,3630.0,21.21,44110.0,19.46,40470.0,31950.0,61330.0
2023,FL,51-7021,Furniture Finishers,1160.0,22.23,46240.0,22.0,45750.0,33070.0,59760.0
2023,FL,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",1230.0,18.25,37970.0,17.83,37080.0,29270.0,47550.0
2023,FL,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",1500.0,18.58,38640.0,17.33,36050.0,27530.0,51190.0
2023,FL,51-7099,"Woodworkers, All Other",680.0,18.04,37520.0,17.82,37070.0,28960.0,45030.0
2023,FL,51-8012,Power Distributors and Dispatchers,270.0,45.26,94130.0,47.1,97960.0,53810.0,128120.0
2023,FL,51-8013,Power Plant Operators,1280.0,39.44,82020.0,39.3,81740.0,49870.0,110190.0
2023,FL,51-8021,Stationary Engineers and Boiler Operators,260.0,32.59,67790.0,32.89,68420.0,54480.0,77270.0
2023,FL,51-8031,Water and Wastewater Treatment Plant and System Operators,7330.0,27.03,56210.0,25.06,52120.0,37010.0,77830.0
2023,FL,51-8091,Chemical Plant and System Operators,280.0,31.69,65920.0,31.72,65970.0,56080.0,75270.0
2023,FL,51-8092,Gas Plant Operators,370.0,30.97,64420.0,31.36,65240.0,42440.0,91130.0
2023,FL,51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",210.0,34.01,70740.0,30.12,62650.0,51790.0,110420.0
2023,FL,51-8099,"Plant and System Operators, All Other",640.0,28.34,58950.0,25.48,53000.0,46550.0,78780.0
2023,FL,51-9011,Chemical Equipment Operators and Tenders,3090.0,24.26,50460.0,22.81,47440.0,32940.0,64430.0
2023,FL,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",1670.0,21.93,45620.0,19.23,40000.0,23430.0,67630.0
2023,FL,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",670.0,21.29,44280.0,20.95,43570.0,29910.0,60430.0
2023,FL,51-9022,"Grinding and Polishing Workers, Hand",740.0,17.48,36360.0,16.77,34880.0,29270.0,48160.0
2023,FL,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",4270.0,21.09,43860.0,20.47,42580.0,30680.0,60620.0
2023,FL,51-9031,"Cutters and Trimmers, Hand",160.0,17.04,35440.0,17.16,35690.0,30180.0,41790.0
2023,FL,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",1550.0,19.49,40530.0,18.6,38690.0,29880.0,52580.0
2023,FL,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",1160.0,20.12,41840.0,19.81,41190.0,31440.0,48310.0
2023,FL,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",240.0,21.39,44480.0,18.8,39100.0,34020.0,61750.0
2023,FL,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",17720.0,23.15,48150.0,21.42,44560.0,30360.0,73470.0
2023,FL,51-9071,Jewelers and Precious Stone and Metal Workers,1320.0,24.03,49990.0,24.35,50640.0,25500.0,74390.0
2023,FL,51-9081,Dental Laboratory Technicians,2410.0,26.05,54190.0,23.57,49030.0,33260.0,79470.0
2023,FL,51-9082,Medical Appliance Technicians,970.0,20.84,43340.0,20.48,42590.0,30060.0,60280.0
2023,FL,51-9083,Ophthalmic Laboratory Technicians,1370.0,17.72,36850.0,17.17,35720.0,30030.0,44480.0
2023,FL,51-9111,Packaging and Filling Machine Operators and Tenders,15280.0,17.71,36840.0,16.8,34950.0,26460.0,49360.0
2023,FL,51-9123,"Painting, Coating, and Decorating Workers",1180.0,20.7,43050.0,19.77,41120.0,29880.0,54280.0
2023,FL,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",5740.0,23.32,48500.0,20.68,43020.0,32680.0,68380.0
2023,FL,51-9141,Semiconductor Processing Technicians,190.0,21.19,44080.0,17.74,36890.0,31210.0,70950.0
2023,FL,51-9151,Photographic Process Workers and Processing Machine Operators,310.0,17.37,36140.0,16.42,34160.0,29120.0,46210.0
2023,FL,51-9161,Computer Numerically Controlled Tool Operators,4830.0,22.55,46910.0,21.35,44400.0,34310.0,60730.0
2023,FL,51-9162,Computer Numerically Controlled Tool Programmers,770.0,30.33,63080.0,29.53,61420.0,37890.0,91930.0
2023,FL,51-9191,Adhesive Bonding Machine Operators and Tenders,210.0,15.54,32330.0,13.7,28490.0,24560.0,48080.0
2023,FL,51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",180.0,19.3,40140.0,17.48,36360.0,28220.0,55850.0
2023,FL,51-9193,Cooling and Freezing Equipment Operators and Tenders,100.0,22.42,46620.0,24.0,49920.0,29020.0,57220.0
2023,FL,51-9194,Etchers and Engravers,320.0,15.99,33250.0,16.55,34410.0,22930.0,40470.0
2023,FL,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",2060.0,20.22,42050.0,19.08,39690.0,31850.0,58160.0
2023,FL,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",1920.0,23.51,48910.0,23.05,47940.0,35140.0,67510.0
2023,FL,51-9198,Helpers--Production Workers,6100.0,17.1,35560.0,16.98,35310.0,26130.0,45750.0
2023,FL,51-9199,"Production Workers, All Other",9750.0,17.92,37260.0,16.17,33630.0,27040.0,50430.0
2023,FL,53-1041,Aircraft Cargo Handling Supervisors,1090.0,30.09,62580.0,30.51,63450.0,40690.0,83890.0
2023,FL,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",34740.0,29.29,60930.0,27.43,57050.0,38420.0,87760.0
2023,FL,53-2011,"Airline Pilots, Copilots, and Flight Engineers",7130.0,,283740.0,,,105410.0,
2023,FL,53-2012,Commercial Pilots,5830.0,,136320.0,,128600.0,60250.0,
2023,FL,53-2021,Air Traffic Controllers,2030.0,63.48,132030.0,65.98,137240.0,84020.0,183160.0
2023,FL,53-2031,Flight Attendants,13500.0,,76130.0,,76180.0,39580.0,114610.0
2023,FL,53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",140.0,16.42,34150.0,16.64,34600.0,27180.0,43160.0
2023,FL,53-3031,Driver/Sales Workers,30930.0,16.51,34340.0,15.3,31830.0,22880.0,50040.0
2023,FL,53-3032,Heavy and Tractor-Trailer Truck Drivers,101920.0,25.37,52760.0,23.57,49030.0,37450.0,72170.0
2023,FL,53-3033,Light Truck Drivers,72460.0,21.18,44060.0,18.67,38840.0,27700.0,67240.0
2023,FL,53-3051,"Bus Drivers, School",13210.0,18.54,38550.0,17.87,37160.0,30450.0,48080.0
2023,FL,53-3052,"Bus Drivers, Transit and Intercity",7240.0,21.4,44520.0,19.08,39690.0,31610.0,61520.0
2023,FL,53-3053,Shuttle Drivers and Chauffeurs,11720.0,16.69,34710.0,15.04,31290.0,26310.0,43140.0
2023,FL,53-3054,Taxi Drivers,850.0,17.11,35580.0,15.89,33060.0,30430.0,50600.0
2023,FL,53-3099,"Motor Vehicle Operators, All Other",2690.0,16.75,34830.0,15.4,32040.0,25170.0,51080.0
2023,FL,53-4011,Locomotive Engineers,420.0,35.92,74720.0,37.96,78950.0,55950.0,90500.0
2023,FL,53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",90.0,28.63,59550.0,30.41,63260.0,42210.0,65810.0
2023,FL,53-4031,Railroad Conductors and Yardmasters,750.0,34.65,72070.0,37.85,78720.0,59190.0,79000.0
2023,FL,53-4099,"Rail Transportation Workers, All Other",50.0,21.6,44920.0,21.09,43860.0,37780.0,44870.0
2023,FL,53-5011,Sailors and Marine Oilers,1870.0,25.02,52030.0,22.58,46960.0,32190.0,78120.0
2023,FL,53-5021,"Captains, Mates, and Pilots of Water Vessels",5010.0,37.31,77600.0,32.52,67640.0,35930.0,133310.0
2023,FL,53-5022,Motorboat Operators,480.0,19.87,41320.0,20.06,41720.0,28500.0,54160.0
2023,FL,53-5031,Ship Engineers,840.0,48.88,101680.0,51.99,108140.0,64560.0,134800.0
2023,FL,53-6011,Bridge and Lock Tenders,570.0,16.5,34330.0,13.94,28990.0,25540.0,53150.0
2023,FL,53-6021,Parking Attendants,13320.0,13.8,28710.0,13.64,28380.0,22880.0,36600.0
2023,FL,53-6031,Automotive and Watercraft Service Attendants,5320.0,16.46,34240.0,15.63,32520.0,29040.0,42010.0
2023,FL,53-6032,Aircraft Service Attendants,3450.0,19.1,39720.0,17.75,36910.0,33180.0,49800.0
2023,FL,53-6041,Traffic Technicians,650.0,24.1,50130.0,22.94,47720.0,32090.0,70130.0
2023,FL,53-6051,Transportation Inspectors,1820.0,42.4,88190.0,40.07,83350.0,46960.0,131890.0
2023,FL,53-6061,Passenger Attendants,1810.0,17.58,36560.0,18.37,38200.0,26050.0,39300.0
2023,FL,53-6099,"Transportation Workers, All Other",220.0,21.91,45580.0,19.19,39910.0,27730.0,78300.0
2023,FL,53-7011,Conveyor Operators and Tenders,670.0,17.78,36980.0,17.13,35640.0,31960.0,47540.0
2023,FL,53-7021,Crane and Tower Operators,2270.0,30.73,63910.0,31.26,65020.0,39000.0,84830.0
2023,FL,53-7031,Dredge Operators,50.0,26.3,54710.0,23.93,49780.0,37870.0,99000.0
2023,FL,53-7041,Hoist and Winch Operators,30.0,21.82,45380.0,19.32,40180.0,31200.0,60090.0
2023,FL,53-7051,Industrial Truck and Tractor Operators,31850.0,21.05,43790.0,19.16,39860.0,33690.0,59970.0
2023,FL,53-7061,Cleaners of Vehicles and Equipment,24530.0,15.51,32260.0,14.21,29550.0,24100.0,41600.0
2023,FL,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",140850.0,17.76,36940.0,17.05,35470.0,28210.0,46910.0
2023,FL,53-7063,Machine Feeders and Offbearers,1370.0,19.44,40430.0,19.35,40250.0,30870.0,49290.0
2023,FL,53-7064,"Packers and Packagers, Hand",39880.0,13.81,28720.0,12.59,26190.0,23480.0,38370.0
2023,FL,53-7065,Stockers and Order Fillers,217000.0,17.27,35930.0,16.97,35290.0,29310.0,45440.0
